airportCode,airportName,cityCode,cityName,countryName,countryCode
PLX,Semipalatinsk,PLX,Semipalatinsk,Kazakhstan,KZ
PLY,Plymouth,PLY,Plymouth,United States,US
PLZ,Port Elizabeth,PLZ,Port Elizabeth,South Africa,ZA
PMA,Wawi,PMA,Pemba,Tanzania,TZ
PMB,Intermediate,PMB,Pembina,United States,US
PMC,Tepual,PMC,Puerto Montt,Chile,CL
PMD,La Palmdale Regional Arpt.,PMD,"Palmdale, CA",United States,US
PME,Portsmouth,PME,Portsmouth,United Kingdom,GB
PMF,Giuseppe Verdi,PMF,Parma,Italy,IT
PMG,Intl.,PMG,Ponta Pora,Brazil,BR
PMH,Greater Portsmouth Regional,PMH,"Portsmouth, OH",United States,US
PMI,Son Sant Joan Arpt.,PMI,Palma Mallorca,Spain,ES
PMK,Palm Island,PMK,Palm Island,Australia,AU
PML,AFS,PML,Port Moller,United States,US
PMM,Phanom Sarakham,PMM,Phanom Sarakham,Thailand,TH
PMN,Pumani,PMN,Pumani,Papua New Guinea,PG
PMO,Punta Raisi,PMO,Palermo,Italy,IT
PMP,Pimaga,PMP,Pimaga,Papua New Guinea,PG
PMQ,Perito Moreno,PMQ,Perito Moreno,Argentina,AR
PMR,Palmerston North,PMR,Palmerston North,New Zealand,NZ
PMS,Palmyra,PMS,Palmyra,Syria,SY
PMT,Paramakotoi,PMT,Paramakotoi,Guyana,GY
PMU,SPB,PMU,Paimiut,United States,US
PMV,Del Caribe Intl.,PMV,Porlamar,Venezuela,VE
PMW,Palmas,PMW,Palmas,Brazil,BR
PMX,Metropolitan,PMX,Palmer,United States,US
PMY,El Tehuelche,PMY,Puerto Madryn,Argentina,AR
PMZ,Palmar Sur,PMZ,Palmar,Costa Rica,CR
PNA,Pamplona,PNA,Pamplona,Spain,ES
PNB,Porto Nacional,PNB,Porto Nacional,Brazil,BR
PNC,Ponca City,PNC,Ponca City,United States,US
PND,Punta Gorda,PND,Punta Gorda,Belize,BZ
PNE,North Philadelphia,PNE,Philadelphia,United States,US
PNG,Municipal,PNG,Paranagua,Brazil,BR
PNH,Phnom Penh Intl.,PNH,Phnom Penh,Cambodia,KH
PNI,Pohnpei,PNI,Pohnpei,Micronesia,FM
PNJ,Peng Lai/Sha He Kou,PNJ,Peng Lai,China,CN
PNK,Supadio,PNK,Pontianak,Indonesia,ID
PNL,Pantelleria,PNL,Pantelleria,Italy,IT
PNN,Princeton,PNN,Princeton,United States,US
PNO,Pinotepa Nacional,PNO,Pinotepa Nacional,Mexico,MX
PNP,Girua,PNP,Popondetta,Papua New Guinea,PG
PNQ,Lohegaon,PNQ,Pune,India,IN
PNR,Pointe Noire,PNR,Pointe Noire,Congo,CG
PNS,Regional,PNS,Pensacola,United States,US
PNT,Teniente J. Gallardo,PNT,Puerto Natales,Chile,CL
PNU,Panguitch,PNU,Panguitch,United States,US
PNV,Panevezys,PNV,Panevezys,Lithuania,LT
PNX,Grayson County,PNX,Sherman-Denison,United States,US
PNY,Pondicherry,PNY,Pondicherry,India,IN
PNZ,Internacional,PNZ,Petrolina,Brazil,BR
POA,Salgado Filho,POA,Porto Alegre,Brazil,BR
POB,Pope AFB,POB,"Fayetteville, NC",United States,US
POC,Brackett Field,POC,La Verne,United States,US
POD,Podor,POD,Podor,Senegal,SN
POE,Polk AAF,POE,Fort Polk,United States,US
POF,Earl Fields Memorial,POF,Poplar Bluff,United States,US
POG,Port Gentil,POG,Port Gentil,Gabon,GA
POH,Municipal,POH,Pocahontas,United States,US
POI,Potosi,POI,Potosi,Bolivia,BO
POJ,Patos De Minas,POJ,Patos De Minas,Brazil,BR
POL,Porto Amelia,POL,Pemba,Mozambique,MZ
POM,Jackson Fld,POM,Port Moresby,Papua New Guinea,PG
PON,Poptun,PON,Poptun,Guatemala,GT
POO,Pocos De Caldas,POO,Pocos De Caldas,Brazil,BR
POP,La Union,POP,Puerto Plata,Dominican Republic,DO
POQ,Polk Inlet,POQ,Polk Inlet,United States,US
POR,Pori,POR,Pori,Finland,FI
POS,Piarco Intl.,POS,Port Of Spain,Trinidad And Tobago,TT
POT,Ken Jones,POT,Port Antonio,Jamaica,JM
POU,Dutchess County,POU,Poughkeepsie,United States,US
POV,Presov,POV,Presov,Slovak Republic,SK
POW,Portoroz,POW,Portoroz,Slovenia,SI
POX,Paris Cergy Pontoise,POX,Paris,France,FR
POY,Powell,POY,Powell,United States,US
POZ,Lawica,POZ,Poznan,Poland,PL
PPA,Perry Lefors Field,PPA,Pampa,United States,US
PPB,Adhemar De Barros,PPB,Presidente Prudente,Brazil,BR
PPC,Prospect Creek,PPC,Prospect Creek,United States,US
PPD,Palmas Del Mar,PPD,Humacao,Puerto Rico,PR
PPE,Puerto Penasco,PPE,Puerto Penasco,Mexico,MX
PPF,Tri-City,PPF,Parsons,United States,US
PPG,Intl.,PPG,Pago Pago,American Samoa,AS
PPH,Peraitepuy,PPH,Peraitepuy,Venezuela,VE
PPI,Port Pirie,PPI,Port Pirie,Australia,AU
PPJ,Pulau Panjang,PPJ,Pulau Panjang,Indonesia,ID
PPK,Petropavlovsk,PPK,Petropavlovsk,Kazakhstan,KZ
PPL,Phaplu,PPL,Phaplu,Nepal,NP
PPM,Pompano Beach,PPM,Pompano Beach,United States,US
PPN,Machangara,PPN,Popayan,Colombia,CO
PPO,Powell Point,PPO,Powell Point,Bahamas,BS
PPP,Whitsunday Coast,PPP,Proserpine,Australia,AU
PPQ,Paraparaumu,PPQ,Paraparaumu,New Zealand,NZ
PPR,Pasir Pangarayan,PPR,Pasir Pangarayan,Indonesia,ID
PPS,Puerto Princesa,PPS,Puerto Princesa,Philippines,PH
PPT,Faa'a,PPT,Papeete,French Polynesia,PF
PPU,Papun,PPU,Papun,Myanmar,MM
PPV,Port Protection,PPV,Port Protection,United States,US
PPW,Papa Westray,PPW,Papa Westray,United Kingdom,GB
PPX,Param,PPX,Param,Papua New Guinea,PG
PPY,Pouso Alegre,PPY,Pouso Alegre,Brazil,BR
PPZ,Puerto Paez,PPZ,Puerto Paez,Venezuela,VE
PQC,Duong Dong,PQC,Phu Quoc,Viet Nam,VN
PQI,Municipal,PQI,Presque Isle,United States,US
PQM,Palenque,PQM,Palenque,Mexico,MX
PQQ,Port Macquarie,PQQ,Port Macquarie,Australia,AU
PQS,Pilot Station,PQS,Pilot Station,United States,US
PQT,Heliport,PQT,Qeqertaq,Denmark,DK
PRA,Parana,PRA,Parana,Argentina,AR
PRB,Paso Robles,PRB,Paso Robles,United States,US
PRC,Prescott,PRC,Prescott,United States,US
PRD,Pardoo,PRD,Pardoo,Australia,AU
PRE,Pore,PRE,Pore,Colombia,CO
PRF,Port Johnson,PRF,Port Johnson,United States,US
PRG,Prague - Ruzyne Intl.,PRG,Prague,Czech Republic,CZ
PRH,Phrae,PRH,Phrae,Thailand,TH
PRI,Praslin Island,PRI,Praslin Island,Seychelles,SC
PRJ,Capri,PRJ,Capri,Italy,IT
PRK,Prieska,PRK,Prieska,South Africa,ZA
PRL,Port Oceanic,PRL,Port Oceanic,United States,US
PRM,Portimao,PRM,Portimao,Portugal,PT
PRN,Prishtina Intl. Arpt.,PRN,Prishtina,Kosovo,XK
PRO,Municipal,PRO,Perry,United States,US
PRP,Propriano,PRP,Propriano,France,FR
PRQ,Pres. Roque Saenz Pena,PRQ,Pres. Roque Saenz Pena,Argentina,AR
PRR,Paruima,PRR,Paruima,Guyana,GY
PRS,Parasi,PRS,Parasi,Solomon Islands,SB
PRT,Coast Guard Heliport,PRT,Point Retreat,United States,US
PRU,Prome,PRU,Prome,Myanmar,MM
PRV,Prerov,PRV,Prerov,Czech Republic,CZ
PRW,Prentice,PRW,Prentice,United States,US
PRX,Cox Field,PRX,Paris,United States,US
PRY,Wonderboom Arpt.,PRY,Pretoria,South Africa,ZA
PRZ,Prineville,PRZ,Prineville,United States,US
PSA,Galileo Galilei,PSA,Pisa,Italy,IT
PSB,Bellefonte,PSB,Bellefonte,United States,US
PSC,Tri-cities,PSC,"Pasco, WA",United States,US
PSD,Port Said,PSD,Port Said,Egypt,EG
PSE,Mercedita,PSE,Ponce,Puerto Rico,PR
PSF,Pittsfield,PSF,Pittsfield,United States,US
PSG,Petersburg James A Johnson,PSG,"Petersburg, AK",United States,US
PSH,St Peter,PSH,St Peter,Germany,DE
PSI,Pasni,PSI,Pasni,Pakistan,PK
PSJ,Poso,PSJ,Poso,Indonesia,ID
PSK,New River Valley,PSK,Dublin,United States,US
PSL,Perth,PSL,Perth,United Kingdom,GB
PSM,Pease Intl.,PSM,"Portsmouth, NH",United States,US
PSN,Palestine Municipal Arpt.,PSN,"Palestine, TX",United States,US
PSO,Cano,PSO,Pasto,Colombia,CO
PSP,Municipal,PSP,Palm Springs,United States,US
PSQ,SPB,PSQ,Philadelphia,United States,US
PSR,Liberi,PSR,Pescara,Italy,IT
PSS,Posadas,PSS,Posadas,Argentina,AR
PST,Preston,PST,Preston,Cuba,CU
PSU,Putussibau,PSU,Putussibau,Indonesia,ID
PSW,Passos,PSW,Passos,Brazil,BR
PSX,Palacios,PSX,Palacios,United States,US
PSY,Port Stanley,PSY,Port Stanley,Falkland Islands,FK
PSZ,Puerto Suarez,PSZ,Puerto Suarez,Bolivia,BO
PTA,Port Alsworth,PTA,Port Alsworth,United States,US
PTB,Municipal,PTB,Petersburg,United States,US
PTC,Port Alice,PTC,Port Alice,United States,US
PTD,Port Alexander,PTD,Port Alexander,United States,US
PTE,Port Stephens,PTE,Port Stephens,Australia,AU
PTF,Malololailai,PTF,Malololailai,Fiji,FJ
PTG,Polokwane,PTG,Polokwane,South Africa,ZA
PTH,Port Heiden,PTH,Port Heiden,United States,US
PTI,Port Douglas,PTI,Port Douglas,Australia,AU
PTJ,Portland,PTJ,Portland,Australia,AU
PTK,Pontiac,PTK,Pontiac,United States,US
PTL,Port Armstrong,PTL,Port Armstrong,United States,US
PTM,Palmarito,PTM,Palmarito,Venezuela,VE
PTN,Williams Memorial,PTN,Patterson,United States,US
PTO,Municipal,PTO,Pato Branco,Brazil,BR
PTP,Le Raizet,PTP,Pointe-a-pitre,Guadeloupe,GP
PTQ,Porto de Moz,PTQ,Porto de Moz,Brazil,BR
PTR,Pleasant Harbour,PTR,Pleasant Harbour,United States,US
PTS,Municipal,PTS,Pittsburg,United States,US
PTT,Pratt,PTT,Pratt,United States,US
PTU,Platinum,PTU,Platinum,United States,US
PTV,Porterville,PTV,Porterville,United States,US
PTW,Pottstown/Limerick,PTW,Pottstown,United States,US
PTX,Pitalito,PTX,Pitalito,Colombia,CO
PTY,Tocumen Intl.,PTY,Panama City,Panama,PA
PTY,All Airports,PTY,Panama City,Panama,PA
PTZ,Pastaza,PTZ,Pastaza,Ecuador,EC
PUA,Puas,PUA,Puas,Papua New Guinea,PG
PUB,Memorial,PUB,Pueblo,United States,US
PUC,Carbon County,PUC,Price,United States,US
PUD,Puerto Deseado,PUD,Puerto Deseado,Argentina,AR
PUE,Puerto Obaldia,PUE,Puerto Obaldia,Panama,PA
PUF,Pau-PyrÃ©nÃ©es,PUF,Pau,France,FR
PUG,Port Augusta,PUG,Port Augusta,Australia,AU
PUH,Pochutla,PUH,Pochutla,Mexico,MX
PUI,Pureni,PUI,Pureni,Papua New Guinea,PG
PUJ,Punta Cana Intl.,PUJ,Higuey,Dominican Republic,DO
PUK,Pukarua,PUK,Pukarua,French Polynesia,PF
PUL,Poulsbo,PUL,Poulsbo,United States,US
PUM,Pomala,PUM,Pomala,Indonesia,ID
PUN,Punia,PUN,Punia,Zaire,ZR
PUO,Prudhoe Bay,PUO,Prudhoe Bay,United States,US
PUP,Po,PUP,Po,Burkina Faso,BF
PUQ,Pres Ibanez,PUQ,Punta Arenas,Chile,CL
PUR,Puerto Rico,PUR,Puerto Rico,Bolivia,BO
PUS,Gimhae,PUS,Busan,Korea,KR
PUT,Puttaprathe,PUT,Puttaparthi,India,IN
PUU,Puerto Asis,PUU,Puerto Asis,Colombia,CO
PUW,Pullman-Moscow Regional Arpt.,PUW,Pullman,United States,US
PUX,Puerto Varas,PUX,Puerto Varas,Chile,CL
PUY,Pula,PUY,Pula,Croatia,HR
PUZ,Puerto Cabezas,PUZ,Puerto Cabezas,Nicaragua,NI
PVA,Providencia,PVA,Providencia,Colombia,CO
PVC,Provincetown,PVC,Provincetown,United States,US
PVD,T. F. Green Arpt.,PVD,Providence,United States,US
PVE,El Porvenir,PVE,El Porvenir,Panama,PA
PVF,Placerville,PVF,Placerville,United States,US
PVG,Pu Dong,SHA,Shanghai,China,CN
PVH,Governador Jorge Teixeira,PVH,Porto Velho,Brazil,BR
PVI,Edu Chaves,PVI,Paranavai,Brazil,BR
PVK,Aktion,PVK,Preveza/Lefkas,Greece,GR
PVN,Pleven,PVN,Pleven,Bulgaria,BG
PVO,Reales Tamarindos,PVO,Portoviejo,Ecuador,EC
PVR,Licenciado Gustavo DÃ­az Ordaz Intl.,PVR,Puerto Vallarta,Mexico,MX
PVS,Provideniya,PVS,Provideniya,Russian Federation,RU
PVU,Provo,PVU,Provo,United States,US
PVW,Hale County,PVW,Plainview,United States,US
PVX,Provedenia,PVX,Provedenia,Russian Federation,RU
PVY,Pope Vanoy,PVY,Pope Vanoy,United States,US
PVZ,Casement,PVZ,Painesville,United States,US
PWA,Wiley Post,PWA,Oklahoma City,United States,US
PWD,Sherwood,PWD,Plentywood,United States,US
PWE,Pevek,PWE,Pevek,Russian Federation,RU
PWI,Beles,PWI,Pawi,Ethiopia,ET
PWK,Pal-Waukee,PWK,Chicago,United States,US
PWL,Purwokerto,PWL,Purwokerto,Indonesia,ID
